label	text_a	text_b
0	捱更抵夜	橫向嘅尺寸好細；唔夠闊
1	跛腳	指一個人因為患病或者受傷行唔郁。
0	白	國家名；位於歐亞大陸嘅國家，橫跨歐洲同亞洲，首都係安卡拉，喺中東地區除以色列之外擁有最強嘅軍力。
0	傭	重覆又重覆噉去做某件事
0	不用	用麥粉加水同埋其他材料製造出嚟主食，含有豐富嘅澱粉質，可以令人飽肚，通常係長條型，一般會用水淥熟咗先，可以放湯食，亦可以用嚟炒或者撈（量詞：條）
0	嫁	細小嘅；微不足道嘅
1	王母	道教女性神祇，象徵災疫、刑罰；民間認為佢係玉帝嘅妻子
0	童	將腳放喺某樣嘢上面
0	匙羹	唔經大腦、冇條理咁講嘢
1	乾	移除一啲嘢入面嘅水分
0	回歸	身體伸直，淨係用腳板踮住地面嘅靜止姿勢
1	加熱	令一樣嘢嘅溫度升高
0	寓言	挑釁；令人覺得憤怒
1	揦鮓 / 嗱喳	唔乾淨；唔衛生
0	total	計劃咗或者想去做某啲嘢
0	簡	多用係書面語, 如過唔係嘅意思
0	熱情	（帶貶義）對細微嘅嘢，尤其係錢銀或者幫人做嘢，好執著
0	斃	唔容易，令人付出好多嘅努力，折磨人嘅意志同肉體
0	擴大	臨時身份證明書（擔保書）嘅俗稱，係香港嘅一種身份證明文件，出畀喺香港申請居留權嘅人，或基於人道理由申請逾期留港嘅人，等佢哋可以暫時逗留香港（量詞：張）
1	胚胎	動物受精卵發育到可以獨立生存之前，寄生喺母體入面嘅細小個體（量詞：個）
0	敗北	氹某個女人開心，贏取佢嘅歡心
0	中間	更加接近目標；向前推動
1	着 / 著	表示動作、狀態進行緊、持續緊，類似「住」、「下」
0	更	打交、群毆；通常指黑社會或者社團啲人拎架撐打交
0	卑	屋企財產嘅多少；通常後面會配搭富裕、清貧、一般 呢啲形容詞
0	掹掹緊 / 繃繃緊	算數，拉倒；通常喺俾人拒絕咗之後，為咗保全面子表示自己冇所謂
1	擗	丟棄；攞走一啲冇用嘅嘢
0	知	一種菜；含水量高，易變黃，要新鮮食用；俗稱皇帝菜
1	袋	泛指有至少一個開口嘅軟質容器（量詞：個）
1	日蝕	一種天文現象，因為月球運行到地球同太陽之間，導致太陽照射落地球嘅光線被阻擋，係地球望向太陽會見到月亮造成嘅影
0	骨子裏 / 骨子裡	形容一個地方偏遠、交通唔方便
0	借眼	短暫而且淺嘅睡眠
0	揀	分派資源
1	庚	年齡；年歲
0	着 / 著	唔好彩，令人遺憾
0	仔	吉利
1	打算	對會發生嘅事嘅計劃（量詞：個）
0	風靡	一啲同自己好親密，或者對自己好重要嘅人或物件；亦可引申為情侶之間嘅暱稱
0	安全島	佛教寺院中出家修行嘅男性；和尚
0	焗	聽；知道
1	拿手好戲	一個人最出色嘅技能、專長
1	太監讀神學	歇後語，下半句係「冇撚得救」
1	去飲	參加喺酒樓或者酒店舉行嘅宴會，通常係婚宴。
0	渾濁 / 混濁	將網絡上嘅資源複製去自己嘅電子用品裏面（包括電腦、電話）
1	減	數學用語；搵出兩個數字之間嘅差
1	從	說明開始嘅起點、開始時間、來源、起初嘅層次等等
0	貴庚	計一排嘢嘅單位
0	老竇 / 老豆	整一啲假嘅文件、證據或者說詞出嚟呃人
0	咗 / 左	問問題以獲得資料
1	加蓬	國家名；位於非洲中西部嘅國家，鄰近畿內亞灣，首都係利伯維爾；以前係法國嘅殖民地
0	彈	非正式嘅場合中，對中年女人嘅稱謂（量詞：個）
0	軟皮蛇	形容人啱啱加入一個組織或者機構
0	山頭主義	以火藥驅動，射出子彈嘅武器（量詞：把／枝）
0	乍看之下	人
0	執正	用嚟保持門、窗緊閉嘅裝置，祇可以喺單面打開，亦唔需要用鎖都開到（量詞：個／嚿）
0	疫苗	一啲打斜咗嘅平面
0	出氣袋	帶有目的、用嚟傳遞訊息嘅文件（量詞：封）
1	結果	到咗最後
0	潛伏期	同唔熟嘅人講啲無關痛癢嘅嘢
0	踢死兔	同你有交情，通常志趣相投，會互相幫助，但係未必有任何血緣關係嘅人（量詞：個）
0	隻手遮天	即係佢，不過只係用於女性
1	弟弟	用嚟稱呼自己唔識嘅細路仔嘅方法（量詞：個）
1	丁	人
0	把	喺⋯⋯嘅時候
0	飽	有趣；令人愉快
1	整定	預先準備好
0	畫	量度道路、街道或者路軌嘅部份
1	寢	瞓覺
1	撇	一千蚊；前面配數詞一至到九，或者半
0	集	適合; 鍾意
0	便士	四面環海嘅陸地（量詞：個／片）
0	而家 / 依家	拗彎、摺曲
1	分神	注意力受影響，集中唔到
0	送死	掉嘢落水入面發出嘅聲音
1	壞	唔好，會對人構成危害嘅嘢
0	薪酬	增加, 幫助
0	撈	中止某個行為
1	手術	外科醫生用刀、剪、針線等醫療器具喺病人身體進行切除、縫合等治療嘅方法，以恢復或者改善身體功能（量詞：個）
0	保守	面向上咁瞓低
0	廢	促成交易，並從中賺取佣金嘅人（量詞：個）
0	交水費	同一樣性質嘅嘢數量好多，而且彼此距離好近
0	大圍	周圍欺壓其他人
0	族裔	唔知一樣野喺邊又需要嗰樣野嘅時候，去自己認為果樣嘢所在嘅地方睇下有冇
1	單身	冇拍拖或者冇結婚嘅
1	或者	用嚟連接兩個詞組，表示兩樣嘢揀一樣
0	蚊	喺句子前面，用嚟帶出話者喺綜合所有資訊之後，得出嘅問題或者結果
0	覆診 / 複診	質素差劣
1	畢竟	講到底，始終；用嚟提出另一個好重要嘅因素，以推翻前面種種理由或考量，同時提出反建議。
1	兼容	可以一齊運作，唔會互相排斥
0	bid	畀金錢或者物質上嘅援助
0	碟	吐痰
0	定	放喺動詞之後，表示動作而家正在進行；有時會同「喺度」一齊用去加強語氣
0	檔期	爭執；口頭上有爭拗
1	𡃁	手下，係一個貶稱（量詞：條）
0	還	物理現象，液體加熱到沸點，出現大量嘅氣泡，開始變成氣體
0	雞	屋企裡面唯一嘅仔或者女；冇兄弟姊妹嘅
0	呻笨	形容食物含有好多脂肪
0	薄	收集返嚟之後，整理歸納過嘅數據
0	白痴 / 白癡	表達感情、感受、情緒
1	辦	準備，籌備，安排，做。
0	定	用手遮住一啲野
0	就算	對某事成功嘅信心
0	弊	從一個本源分裂
1	漚仔	啱啱大肚，作嘔作悶，冇胃口
0	士擔	覺得某個人好勁，或者好值得人尊重
1	打飛機	男性自慰、手淫
1	把	用嚟將賓語(object)抽出嚟放喺動詞前面嘅介詞
0	開	「二」嘅大寫；見大寫數字
0	號	形容人講好多嘢，或本書好多字，但係講嘢唔得簡潔，令人覺得好厭煩
0	飛紙仔	穩定，唔易俾人炒嘅工（量詞：個）
0	食死貓	殺死處於上位嘅人
1	殉道	為咗自己嘅信仰、信念而死；所持嘅信仰、信念多數都係不容於當地嘅法律或者意識形態
0	弊端	迎接賓客
0	最	做同警察有關嘅職業
0	何文田	溫度高
0	煲	中國傳說中嘅瑞獸；頭似龍，有一隻角，身就似馬；性情溫和，被視為仁獸；相傳會喺聖人出現或者天下太平嘅時代現身（量詞：隻／條）
1	揪 / 抽	打人
0	欺壓	將一啲長條形或者薄、幼嘅嘢放入某物入面
0	阿根廷	派軍隊去一個地方
0	族裔	令到一個人覺得好驚
1	移	令原本係一個地方嘅嘢去咗另一個地方嘅動作
1	架生 / 架撐	勞動或者犯罪時所需嘅工具，包括黑幫毆鬥嘅武器
0	訪問	喺拍賣會、拍賣網站上面出價或者買嘢
1	體系	相互關連嘅組織、理論嘅集合（量詞：個）
1	群 / 羣	成日同某一班人一齊；通常有負面意思
0	區區	短暫而且淺嘅睡眠
0	擳 / 唧	信件
0	偷步	擁有共同祖先嘅一種關係
0	下課	提醒人哋要小心嘅用語
1	柬埔寨	國家名；位於東南亞嘅國家，首都係金邊
0	們	用喺分句或句子開頭，對前面內容作出補充或修正
1	咫尺	引申為非常短嘅距離
0	睇 / 睼	將塊面拉到好實
0	緊	醜樣嘅女人（量詞：個）
0	口窒窒	（廣播劇、電視劇、連載等）播放、刊出嘅部份
1	成	整個、全部
1	火牛	即係消防員；帶有輕蔑嘅成份
0	公制	第三人稱代名詞，指稱嘅生物或者死物係眾數
0	尾	比喻少女嘅青春歲月，多數指十三、四歲嘅時候
0	不顧	淨係有
0	粉果	可以比得上；差唔多一樣咁好
0	車站	唔好彩，令人遺憾
1	莫卡	朱古力咖啡
0	氫	擊敗晒所有對手嘅一方 （量詞：個）
0	會	用尖銳嘅工具改變石頭、木頭等等天然物品嘅形狀，令佢哋有藝術價值
0	lu / 嚕	𡃁妹，細路女。有少少輕蔑嘅語氣。（量詞：個）
0	博取	陽具， J  嘅另一種寫法
1	紅牌阿姑	妓院入面出名、熱門嘅妓女
0	寫字樓	偷偷地計劃陷害／加害於某人
0	毫無	河流嘅一部分
1	巷	建築物之間好窄嘅路（量詞：條）
0	吹水	用手指按下升降機裏面嘅樓層掣
1	法庭	處理審訊、訴訟嘅機關，亦指進行進行審訊、訴訟嘅地方 （量詞：個／間）
0	朗誦	有甲以乙為中心，佔據乙周邊嘅空間
1	坐底 / 座底	最低限度
0	比重	感覺到輕微、隱約嘅痛楚
1	戲肉 / 戲玉	故事最有趣、最值得觀賞嘅部分
0	唧牙膏 / 擳牙膏	盼望；希望
0	奀挑鬼命 / 奀嫋鬼命	娛樂、占卜或者賭博嘅平面方型用具，帶有花式、數字或者標記（量詞：張／隻／疊）
0	閣下	俾行動不便嘅人揸住嚟行路嘅工具（量詞：支）
0	卡	對女性嘅護士稱呼；男性嘅護士可以叫「阿sir」
1	阿 / 亞	通常放喺人名、親戚嘅稱呼前面，用嚟顯得親切啲（加喺人名前面嘅話，後字可能會變做第①聲或者第②聲）
0	漚仔	疑問代詞，用嚟問咩時間、時間長度，或者形容詞、副詞程度
1	鐵飯碗	穩定，唔易俾人炒嘅工（量詞：個）
1	賴	將責任推卸去人哋度
1	遼	（公元907～1125）中國歷史中宋、金同期，由契丹族耶律阿保機建立嘅朝代
1	拆	形容啲聲唔夠清，例如某人聲沙、音響系統有雜聲
1	擅自	未經批准
0	壓軸	分做幾份之後冇餘數
0	對簿公堂	女人嘅乳房、胸部；通常比較大嘅先會咁叫（量詞：對／盞）
1	美	靚；好睇嘅
0	白灼	講到某主題、某方面；關於；用某個準則比較
0	摺	泛指可以喺裏面加水將啲食物加熱、煮熟嘅器皿（量詞：個）
0	三腳貓功夫	將一種語言轉換做另一種語言嘅技巧同學科
0	法庭	各部份分佈、組織、安排嘅排序
1	寄	托人或者動物傳送、傳遞一啲訊息或者物件；而家多數指透過郵遞傳送
0	妖怪	通常講完自己或某啲人嘅資訊或者打算之後，用嚟詢問對方同樣嘅資訊，或者係咪會跟隨自己／所提及嘅人做同一樣嘢。
1	撻	指開著車或者機器嘅引擎
0	不等	形容科學技術先進發達
0	知慳識儉	想要一啲唔屬於自己嘅嘢
1	報	向上級或者大眾交待行事嘅文件
0	隱疾	有效；勁；有力量；有氣勢；可以致勝
0	燈塔	扮到高高在上咁嘅樣／形象
0	桔	唔怕醜、唔怕瘀，唔在意其他人點樣睇佢而去照做，甚至冇廉恥
0	舖	災禍；痛苦
1	執	一細紥散修修嘅嘢
0	山	動物嘅巢穴
1	咪	句尾配「囉」，喺質問／反問嘅時候用嚟帶出顯而易見嘅事實
0	壺	好殘舊、外表同性能都唔太好嘅車（量詞：部／架）
0	嗶	政府或機構向大眾嘅建議、呼籲
0	講	遇到好多錯折同艱難嘅歷練
1	都	亦係
0	挨住	指手腳唔靈活
0	霸道	集中噉釋放憤怒或者傷心嘅情緒
1	手板眼見功夫 / 手扳眼見功夫	好容易就做到嘅基本嘢；唔需要任何特別技能就可以做到嘅嘢
0	一下子	揸住；掌控住
1	乾	冇水份
0	稱	體面、名譽，同面子
1	毒	專注於一種或幾種癖好，冇乜異性緣，唔擅長社交，冇乜自信；通常帶貶義。源自日本網上討論區，利用諧音字獨去自嘲單身，後來藉《電車男》事件傳入華文圈時，就混合咗宅 嘅含義落去。
0	押解	一啲物質為人體帶嚟刺痛、燒灼嘅感覺
0	插	將聲音或者影像保存落嚟，等之後有得聽返睇返
1	慢慢	將行動嘅速度降低
0	竇	移除一啲嘢入面嘅水分
1	弊	大鑊，事態危急或慘重
1	密集	同一樣性質嘅嘢數量好多，而且彼此距離好近
1	讀	將文字入面逐個字唸出嚟
0	把關	比唔上, 唔夠好
0	贏家	即係一個盒仔
1	家產	屋企嘅財産
0	大俠	非正式嘅場合中，對中年女人嘅稱謂（量詞：個）
0	元旦	天干嘅第一位，詳情見天干地支。
0	坳	天光之後、天黑之前嘅時間
0	離譜	用唔係自己真正嘅身份去行事
1	悶	令對方覺得冇癮、心煩、提唔起興致
1	整合	將原本散亂嘅嘢有條理噉放埋一齊
0	十五湖	喺考試入面犯規（例如偷睇筆記、偷試卷）去令自己／人哋攞到優勢
0	經歷	正確
1	毀約	違背同其他人嘅合同或者協議
1	耽	延遲
1	當	喺⋯⋯嘅時候
1	拑	用鉗狀物夾住
0	吹水唔抹咀 / 吹水唔抹嘴	表示認同對方嘅嘢
1	家書	屋企人之間嘅信（量詞：封）
0	結婚	適合; 鍾意
0	打籠通 / 打龍通	身體伸直，淨係用腳板踮住地面嘅靜止姿勢
1	三腳貓功夫	未純熟、未到家嘅學藝或者技術
0	不如	即係佢，不過只係用於女性
0	樓	一個睇落去好友善，但係實際上就心狠手辣嘅人（量詞：個／隻）
0	PR	正視，尤其指一啲想逃避嘅人或者問題
0	渾濁 / 混濁	一啲一啲噉向某一面演變
0	山西	國家名；位於歐洲嘅國家；同芬蘭、瑞典、俄羅斯 相鄰，採用君主立憲制，首都係奧斯陸
0	柏林	國家名；北歐國家，位處德國以北，國土包括日德蘭半島同鄰近嘅島嶼，首都係哥本哈根
0	亞士匹靈 / 亞斯匹靈	男性白人（量詞：個）
0	嫁	事先冇商量過，但係意見或行動竟然完全一致
0	返 / 番	一個人對物件「點為之靚」嘅睇法、審美觀同埋生活態度
0	白白	發生咗一啲唔好嘅事，尤其係人為失誤
0	得	光碟機或者硬碟機讀取同寫入資料嘅組件（量詞：個）
0	隨	天干嘅第三位；詳情見天干地支。
0	悶	只係啱啱好達到最低要求
0	撥冗	一啲預計唔到嘅壞事，通常指死亡
0	袋	國家名；位於歐亞大陸嘅國家，橫跨歐洲同亞洲，首都係安卡拉，喺中東地區除以色列之外擁有最強嘅軍力。
1	休克	因爲身體重要器官得唔到足夠血液供應，而導致器官發揮唔到正常嘅功能，嚴重嘅話可以導致死亡。
1	酋	部族
0	面	唔趕，唔緊張，慢慢嚟
1	同埋	一齊
1	勤勞	做事盡力；唔怕辛苦
0	夜	火嘅顏色；紅色
0	初	無常識同反智嘅人
0	富麗堂皇	用嚟數學科、技術嘅量詞
0	飛機場	上呼吸道受病毒感染，出現流鼻水同喉嚨痛 嘅症狀
0	老虎都打死幾隻	帝王宫殿嘅樓階，引伸為同皇帝有關嘅嘢。
1	小相公	麻雀術語，指自己手牌嘅隻數少過正常嘅情況
0	佩服	即係佢哋，不過只係用於女性
1	生女	繁衍下一代，但係單指雌性嬰兒
1	曾幾何時	好耐以前
0	一下子	用嚟稱呼有共同父母（包括非親生嘅父母，或者只係父或母是但一方）而又細過自己嘅女性親人。
1	拍	利用平面擊打物件並且連住嚿柄嘅工具（量詞：塊）
1	名	計算人嘅單位
0	六	由各種線條、形狀、色彩等描繪成嘅形象或畫面 （量詞：幅／張）
0	赤	以煮嘢食俾人食嚟賺錢嘅地方，通常指小本經營，賣中式小菜為主嘅地方（量詞：間／家）
1	搶手	形容某物或人好受歡迎，有好大需求，好多人爭住要
1	百般	採用各種各樣嘅方法
0	啋	唔好過嘅處境、經驗
0	撕	欄杆
0	大肚	政府或機構向大眾嘅建議、呼籲
1	伯爺婆	年老嘅女性（量詞：個）
1	西式	具有歐洲或北美文化特色嘅
0	出殯	戶外設有攤位遊戲嘅大型活動（量詞：個）
0	肯定	刀（黑社會用語）
0	戇鳩 / on9	食完嘢之後出現胃氣脹、作嘔嘅現象
1	摷 / 耖	插隻手去底部，再向外翻開
1	到底	喺問句入面出現，用嚟強調要釐清事情嘅真相
0	豬扒	香港地區名；喺九龍城區嘅東南部，以住宅區同輕工業區為主
1	打扮	一個人嘅外表、裝束（量詞：身）
1	夕	日落月出時份
0	反轉	指香港警察，有強烈嘅反諷成份
1	𡃁	年輕、後生，通常經驗唔豐富嘅
1	攝位	用偷步或者打尖等手法嚟霸住一個空間
1	梨	一種青綠色或者啡黃色皮嘅多汁生果（量詞：隻／個）
0	隔籬飯香	謄寫或複製資料
